market_id,classifier_label,tag_id,tag_slug,feat_jump_zcount_ge_2,feat_jump_zrate_ge_2,feat_jump_zcount_ge_3,feat_jump_zrate_ge_3,feat_jump_count_ge_p95,feat_jump_rate_ge_p95,feat_jump_count_ge_p99,feat_jump_rate_ge_p99,feat_jump_max_abs,feat_jump_top3_sum_abs,feat_jump_top3_frac_total_move,feat_return_volatility,feat_time_to_close_hours,feat_raw_prints_per_hour,feat_ob_spread,feat_ob_spread_over_mid,feat_ob_imbalance_topn,feat_ob_mid,feat_ob_log_bid_ask_depth_ratio
842025,Pop culture,596,pop-culture,-0.05716570974173123,-0.08704670680439541,0.4342891133659806,0.38655894432205684,-1.2900929624262536,-1.2955048303097902,-0.684039009926683,-0.6848181124165857,-0.36850658711411755,-0.4182190758828362,-0.3063655773223147,-0.40387465761654623,-0.8353262617620343,0.3718740697942502,0.14805556993047436,0.14805556993047436,-1.2315314964916617,0.09166984970282081,-1.8532105386503772
694936,Tech,1401,tech,-0.05716570974173123,-0.08704670680439541,0.4342891133659806,0.38655894432205684,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.044500795458828235,0.05754212205673192,-0.16910227057095203,-0.015270674033247522,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,0.20305273630935092,0.09166984970282081,0.21964711601097425
1203147,Tech,1401,tech,-0.19300502001911263,-0.21938916273542475,-0.35234777122145605,-0.3744567380869984,-1.2717650664318,-1.277266422168247,-0.684039009926683,-0.6848181124165857,-0.1285022969990885,-0.12168298675611916,-0.17044706942953253,-0.18302791661524528,-0.6722394079589278,0.3718740697942502,0.14805556993047436,0.14805556993047436,1.1666884125688752,0.09166984970282081,0.8593983394444785
700396,Tech,1401,tech,0.7578701519225571,0.8532346262948598,0.6309483345128397,0.7169552617965238,-1.294674936424867,-1.2913319802327627,-0.684039009926683,-0.6831516426258306,0.25550456718495806,0.3182331894208791,-0.6509244901879793,0.38114680590336053,-0.005395383519558633,-0.736818809095437,-0.05057798972780084,-0.05057798972780084,0.20712422593095395,0.09166984970282081,0.22220203536396108
691340,Tech,1401,tech,0.07867360053565017,0.04529574912663392,0.040970671072262266,0.0060511031175291986,-1.2900929624262536,-1.2955048303097902,-0.684039009926683,-0.6848181124165857,1.251522371162329,1.8367586568170347,-0.28338108472304685,1.509257661467882,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,0.6490738686727074,0.09166984970282081,0.49816351881915133
1131170,Tech,1401,tech,0.48619153136779436,0.4423231169197219,0.040970671072262266,0.0060511031175291986,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.40450723063137184,-0.46384001267156183,-0.38486777632537655,-0.43739229639054644,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-1.128843795178828,0.09166984970282081,-1.2417842108372492
631185,Tech,1401,tech,-0.6005229508512568,-0.6164165305285128,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.4525080886543777,-0.5094609494602876,0.8082302999022233,-0.4814059474320952,-0.6722394079589278,0.09470085007182749,0.14805556993047436,0.14805556993047436,-0.9631367411377135,0.09166984970282081,-0.8304182253357172
694938,Tech,1401,tech,-0.328844330296494,-0.3517316186664541,-0.7456662135151744,-0.754964579291526,0.7901232329442232,0.7745544937553648,-0.6794705011641283,-0.6802933944392626,1.6355292353463755,2.012725127287834,0.2536194294606983,1.4822513383978553,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,0.7290870864962797,0.09166984970282081,0.5495373373071555
631187,Tech,1401,tech,-0.6005229508512568,-0.6164165305285128,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.4525080886543777,-0.5094609494602876,0.8082302999022233,-0.4814059474320952,-0.6722394079589278,0.09470085007182749,0.14805556993047436,0.14805556993047436,-1.1080077698256592,0.09166984970282081,-1.1713199174744315
631186,Tech,1401,tech,-1.1438801919607824,-1.136037914418425,-1.1389846558088925,-1.1214581808088333,0.6389180909899814,0.7745544937553648,1.339810371885059,1.4689476447892442,-0.4525080886543777,-0.522495502828495,1.5939290330277178,-0.4877735683526858,-0.6722394079589278,-0.18247236965059335,0.14805556993047436,0.14805556993047436,-1.0900624223604938,0.09166984970282081,-1.116872836505287
929494,Tech,1401,tech,1.1653880827547014,1.1040353965748686,1.6142444402471352,1.5280824679356397,-1.2442732224401198,-1.249908809955932,-0.6794705011641283,-0.6802933944392626,-0.33850605084973884,-0.3921499691464215,-0.7537009165520716,-0.3573854451646344,1.3174202084389726,-0.4596455893730161,0.14805556993047436,0.14805556993047436,0.22724206899772528,0.09166984970282081,0.2348071697123695
631184,Tech,1401,tech,-0.328844330296494,-0.3517316186664541,-0.1556885500745969,-0.1842028174847346,-1.2992569104234803,-1.3046240343805615,-0.684039009926683,-0.6848181124165857,1.8695334182085286,1.3609974588774667,-0.0014795999401782352,1.1931686247460356,-0.6722394079589278,0.649047289516671,0.14805556993047436,0.14805556993047436,-1.1310240581698134,0.09166984970282081,-1.2496881403004143
694940,Tech,1401,tech,-0.19300502001911263,-0.21938916273542475,0.040970671072262266,0.0060511031175291986,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,0.5555099298287444,1.067720008092801,-0.1615059743157285,0.8459720236345314,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,-0.4645079700745539,0.09166984970282081,-0.24842556313533243
631181,Tech,1401,tech,-0.19300502001911263,-0.21938916273542475,-0.1556885500745969,-0.1842028174847346,-1.2992569104234803,-1.3046240343805615,-0.684039009926683,-0.6848181124165857,1.9355345979901608,1.4261702257185027,-0.23936801093176802,1.2596931653197152,-0.6722394079589278,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,1.4017477854296205,0.09166984970282081,1.0670360570489608
694937,Tech,1401,tech,-0.4646836405738754,-0.4840740745974834,-0.5490069923683152,-0.5647106586892622,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,1.1555206551163173,1.3609974588774667,0.7585025319828886,0.9502537854702388,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-0.44938210267869194,0.09166984970282081,-0.23582029164192653
631182,Tech,1401,tech,1.1653880827547014,1.1040353965748686,0.23762989221912142,0.196305023719793,0.7901232329442232,0.7745544937553648,-0.6703334836390188,-0.6712439584846163,-0.44050787414862624,-0.4996850344341321,-0.5735157480081279,-0.46641050868090456,-0.6722394079589278,-0.18247236965059335,0.14805556993047436,0.14805556993047436,-1.1527560371012122,0.09166984970282081,-1.335199176258832
1298649,Tech,1401,tech,-0.6005229508512568,-0.6164165305285128,-0.7456662135151744,-0.754964579291526,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,1.3955249452313458,1.2632383086159116,0.6672074503668788,0.9131465742112975,1.3174202084389726,0.3718740697942502,-0.05057798972780084,-0.05057798972780084,0.47276476663152445,0.09166984970282081,0.38743833167846475
631144,Tech,1401,tech,2.116263254696371,2.030432588092074,2.0075628825408534,1.9085903091401675,-1.2992569104234803,-1.3046240343805615,-0.684039009926683,-0.6848181124165857,-0.3385060508497389,-0.3302358406474366,-0.9899431855307586,-0.2618726505815998,-0.6722394079589278,0.3718740697942502,0.14805556993047436,0.14805556993047436,-1.0458782714983446,0.09166984970282081,-1.0011176498524876
700395,Tech,1401,tech,-0.05716570974173123,-0.08704670680439541,-0.35234777122145605,-0.3744567380869984,-1.2900929624262536,-1.2955048303097902,-0.684039009926683,-0.6848181124165857,0.6155110023575013,1.0351336246722824,-0.06990357829685778,0.7157357183388091,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-0.42921026687276514,0.09166984970282081,-0.2192462017799436
631183,Tech,1401,tech,1.02954877247732,1.1374164178253288,1.024266776806558,1.1254915823754919,-1.294674936424867,-1.2913319802327627,-0.684039009926683,-0.6831516426258306,-0.29650530007960885,-0.29113218054281453,-0.7841191325654442,-0.2465700721364681,-0.6722394079589278,-0.736818809095437,0.14805556993047436,0.14805556993047436,-1.1367999761116234,0.09166984970282081,-1.2711773105993585
563650,Tech,1401,tech,0.48619153136779436,0.4423231169197219,1.220925997953417,1.147574626731112,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,0.015500277069929087,0.1227148888977687,-0.2917479264734679,0.035210844796963674,-0.5598906864501211,0.3718740697942502,-0.05057798972780084,-0.05057798972780084,-0.35944908404727516,0.09166984970282081,-0.16381885254344164
929497,Tech,1401,tech,0.07867360053565017,0.06767925118685023,0.23762989221912142,0.2220476260845813,-1.2855109884276403,-1.2887859241392532,-0.684039009926683,-0.6844354724185034,-0.36850658711411755,-0.3921499691464215,-0.2796602536561523,-0.38505631357478143,1.3174202084389726,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.12146950280927904,0.09166984970282081,0.008583017061916491
1720656,Tech,1401,tech,0.350352221090413,0.3099806609886926,0.4342891133659806,0.38655894432205684,-1.294674936424867,-1.3000644323451758,-0.684039009926683,-0.6848181124165857,0.2675047816907095,0.5333033199963001,-0.41676518345697205,0.415280380902291,-0.8765257836222903,-0.18247236965059335,0.14805556993047436,0.14805556993047436,1.9591978153790266,0.09166984970282081,2.1963863653276587
631140,Tech,1401,tech,1.02954877247732,1.1374164178253288,1.220925997953417,1.3297597426649763,-1.308420858420707,-1.3060183769672757,-0.684039009926683,-0.6831516426258306,1.0775192608289321,1.1752550733805116,-0.7829377775271321,1.2680428092638028,-0.6722394079589278,-0.736818809095437,0.14805556993047436,0.14805556993047436,-0.4125132136526013,0.09166984970282081,-0.20572178804216024
929498,Tech,1401,tech,0.7578701519225571,0.8532346262948598,0.4342891133659806,0.5126871015070398,-1.3038388844220938,-1.3011229113891045,-0.684039009926683,-0.6831516426258306,-0.380506801619869,-0.44754682096130277,-0.37618122316755087,-0.4204127921559786,1.3174202084389726,-0.18247236965059335,0.14805556993047436,0.14805556993047436,0.03594589301301126,0.09166984970282081,0.11320832687037798
700398,Tech,1401,tech,0.350352221090413,0.3099806609886926,0.6309483345128397,0.5768128649243206,-1.2855109884276403,-1.2909452282744043,-0.684039009926683,-0.6848181124165857,-0.26650476381523014,-0.2976494572269183,-0.5952828216638297,-0.2769394565697037,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,1.473920793045658,0.09166984970282081,1.141966048648037
694939,Tech,1401,tech,0.07867360053565017,0.04529574912663392,-0.1556885500745969,-0.1842028174847346,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,0.1355024221274434,0.3182331894208787,-0.08971110938405573,0.1868422555241776,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,-0.5641656614829951,0.09166984970282081,-0.33580574167145866
842092,Tech,1401,tech,0.350352221090413,0.3099806609886926,-0.1556885500745969,-0.1842028174847346,0.7901232329442232,0.7745544937553648,-0.6794705011641283,-0.6802933944392626,-0.2245040130451012,-0.20314894530741615,-0.1203227483369928,-0.21564241308694465,1.3174202084389726,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-0.6205569511081795,0.09166984970282081,-0.3892057398239316
929496,Tech,1401,tech,0.350352221090413,0.33684086346095216,0.23762989221912142,0.2220476260845813,0.753467440955316,0.7745544937553648,-0.6703334836390188,-0.6706317344876845,-0.4345077668957505,-0.48990911940797655,-0.09834516139642342,-0.4625977477480919,1.3174202084389726,-0.18247236965059335,0.14805556993047436,0.14805556993047436,-1.038094301017313,0.09166984970282081,-0.9828708283100996
842093,Tech,1401,tech,0.8937094621999385,0.8751640880091561,1.6142444402471352,1.5763498473696176,-1.3038388844220938,-1.3073328043001038,-0.684039009926683,-0.6844354724185034,-0.3985071233784961,-0.42799499090899173,-0.730154614536769,-0.3855249927922113,1.3174202084389726,-1.0139920288178597,0.14805556993047436,0.14805556993047436,0.5722277003006595,0.09166984970282081,0.4495840203819672
694941,Tech,1401,tech,0.6220308416451757,0.5746655728507513,0.6309483345128397,0.5768128649243206,-1.2809290144290268,-1.2863856262390183,-0.684039009926683,-0.6848181124165857,0.6755120748862593,0.937374474410728,-0.5529097588926465,0.8815078455823686,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-0.40981220760789033,0.09166984970282081,-0.203549974423041
694936,Finance,120,finance,-0.05716570974173123,-0.08704670680439541,0.4342891133659806,0.38655894432205684,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.044500795458828235,0.05754212205673192,-0.16910227057095203,-0.015270674033247522,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,0.20305273630935092,0.09166984970282081,0.21964711601097425
616902,Finance,120,finance,0.48619153136779436,0.5690528347643906,1.024266776806558,1.1254915823754919,-1.308420858420707,-1.3060183769672757,-0.684039009926683,-0.6831516426258306,0.4295076775183543,0.5300446816542481,-0.5108492805076509,0.44639184393752757,-0.005395383519558633,0.09470085007182749,0.14805556993047436,0.14805556993047436,-0.7795750713333098,0.09166984970282081,-0.5616384789613394
616913,Finance,120,finance,-1.1438801919607824,-1.14578635425263,-1.1389846558088925,-1.1354724204960536,0.7901232329442232,0.7745544937553648,1.4905711610493648,1.4689476447892442,-0.4525080886543777,-0.522495502828495,1.5939290330277178,-0.48804846645365474,-0.005395383519558633,-0.4596455893730161,0.14805556993047436,0.14805556993047436,-0.8602372867843513,0.09166984970282081,-0.6670110720878814
700396,Finance,120,finance,0.7578701519225571,0.8532346262948598,0.6309483345128397,0.7169552617965238,-1.2992569104234803,-1.2962274458109337,-0.684039009926683,-0.6831516426258306,0.25550456718495806,0.3182331894208791,-0.6409473634181317,0.38029055764834063,-0.005395383519558633,-0.736818809095437,-0.05057798972780084,-0.05057798972780084,0.20712422593095395,0.09166984970282081,0.22220203536396108
616908,Finance,120,finance,0.21451291081303156,0.17763820505766326,0.8276075556596989,0.7670667855265845,-1.294674936424867,-1.3000644323451758,-0.6703334836390188,-0.6712439584846163,-0.42850765964287474,-0.4768745660397693,-0.5012675886402669,-0.45056378045962603,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.9349050762431618,0.09166984970282081,-0.7813949672615133
616912,Finance,120,finance,-0.7363622611286382,-0.7487589864595421,-0.5490069923683152,-0.5647106586892622,0.7901232329442232,0.7745544937553648,1.4905711610493648,1.4689476447892442,-0.4525080886543777,-0.5094609494602876,0.8082302999022236,-0.48043282155762684,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.8660961993544303,0.09166984970282081,-0.6753172683741483
691340,Finance,120,finance,0.07867360053565017,0.04529574912663392,0.040970671072262266,0.0060511031175291986,-1.2900929624262536,-1.2955048303097902,-0.684039009926683,-0.6848181124165857,1.251522371162329,1.8367586568170347,-0.28618237927700635,1.5132056181003901,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,0.6490477792570963,0.09166984970282081,0.49814691347389967
616914,Finance,120,finance,1.5729060135868456,1.5480681186944112,1.220925997953417,1.189406355573893,0.753467440955316,0.7745544937553648,-0.6794705011641283,-0.6798342264415639,-0.44050787414862624,-0.4931677577500284,-0.7448951027877061,-0.45553314531096983,-0.005395383519558633,0.649047289516671,0.14805556993047436,0.14805556993047436,-0.652604740954711,0.09166984970282081,-0.42109929168991256
616911,Finance,120,finance,-0.8722015714060196,-0.8811014423905714,-0.7456662135151744,-0.754964579291526,0.7901232329442232,0.7745544937553648,1.4905711610493648,1.4689476447892442,-0.4525080886543777,-0.5094609494602876,1.5939290330277178,-0.48246427043862944,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.8698454114971504,0.09166984970282081,-0.6806857759645533
631185,Finance,120,finance,-0.6005229508512568,-0.6164165305285128,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.4525080886543777,-0.5094609494602876,0.8082302999022233,-0.4814059474320952,-0.6722394079589278,0.09470085007182749,0.14805556993047436,0.14805556993047436,-0.9632453177250843,0.09166984970282081,-0.8306141930086076
694938,Finance,120,finance,-0.328844330296494,-0.3517316186664541,-0.7456662135151744,-0.754964579291526,0.7901232329442232,0.7745544937553648,-0.6794705011641283,-0.6802933944392626,1.6355292353463755,2.012725127287834,0.2536194294606983,1.4822513383978553,-0.005395383519558633,0.3718740697942502,-0.05057798972780084,-0.05057798972780084,0.7290870864962797,0.09166984970282081,0.5495373373071555
631187,Finance,120,finance,-0.6005229508512568,-0.6164165305285128,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.4525080886543777,-0.5094609494602876,0.8082302999022233,-0.4814059474320952,-0.6722394079589278,-0.18247236965059335,0.14805556993047436,0.14805556993047436,-1.1080257436049232,0.09166984970282081,-1.171377109746531
631186,Finance,120,finance,-1.1438801919607824,-1.136037914418425,-1.1389846558088925,-1.1214581808088333,0.6389180909899814,0.7745544937553648,1.339810371885059,1.4689476447892442,-0.4525080886543777,-0.522495502828495,1.5939290330277178,-0.4877735683526858,-0.6722394079589278,-0.18247236965059335,0.14805556993047436,0.14805556993047436,-1.0900956283394496,0.09166984970282081,-1.116969003228466
616910,Finance,120,finance,0.07867360053565017,0.04529574912663392,0.6309483345128397,0.5768128649243206,0.7901232329442232,0.7745544937553648,-0.6794705011641283,-0.6802933944392626,-0.4525080886543777,-0.5094609494602876,-0.2019537855448402,-0.47778524616029006,-0.005395383519558633,0.9262205092390937,0.14805556993047436,0.14805556993047436,-0.8834937310933633,0.09166984970282081,-0.7005937004054319
1032272,Finance,120,finance,1.02954877247732,0.9716929406438394,0.4342891133659806,0.38655894432205684,-1.2992569104234803,-1.3046240343805615,-0.684039009926683,-0.6848181124165857,0.6575117531276318,0.5007169365757818,-0.6978605878456173,0.516860210210661,-0.669596796901933,0.09470085007182749,0.14805556993047436,0.14805556993047436,1.887032574312629,0.09166984970282081,1.873622573982843
616907,Finance,120,finance,0.6220308416451757,0.5746655728507513,0.040970671072262266,0.0060511031175291986,-1.2671830924331868,-1.272706820132861,-0.6794705011641283,-0.6802933944392626,-0.42250755238999904,-0.46384001267156194,-0.6509244901879798,-0.43710633039450847,-0.005395383519558633,0.649047289516671,0.14805556993047436,0.14805556993047436,-0.9831931526243547,0.09166984970282081,-0.8676874878084258
631184,Finance,120,finance,-0.328844330296494,-0.3517316186664541,-0.1556885500745969,-0.1842028174847346,-1.2992569104234803,-1.3046240343805615,-0.684039009926683,-0.6848181124165857,1.8695334182085286,1.3609974588774667,-0.0014795999401782352,1.1931686247460356,-0.6722394079589278,0.649047289516671,0.14805556993047436,0.14805556993047436,-1.1310240581698134,0.09166984970282081,-1.2496881403004143
694940,Finance,120,finance,-0.19300502001911263,-0.21938916273542475,0.040970671072262266,0.0060511031175291986,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,0.5555099298287444,1.067720008092801,-0.1615059743157285,0.8459720236345314,-0.005395383519558633,0.649047289516671,-0.05057798972780084,-0.05057798972780084,-0.4645079700745539,0.09166984970282081,-0.24842556313533243
616903,Finance,120,finance,0.7578701519225571,0.7070080287817806,1.6142444402471352,1.5280824679356397,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,0.015500277069928754,0.09012850547724977,-0.3546038251235084,0.047657135457301034,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-1.0733166510659908,0.09166984970282081,-1.0702888278986253
616904,Finance,120,finance,1.708745323864227,1.633405220298986,-0.35234777122145605,-0.3744567380869984,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.10450186798758555,0.05754212205673192,-0.6364415642317496,0.07964061015669933,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-1.1249290818130562,0.09166984970282081,-1.227863293622597
616906,Finance,120,finance,0.7578701519225571,0.7070080287817806,0.4342891133659806,0.38655894432205684,-1.294674936424867,-1.3000644323451758,-0.684039009926683,-0.6848181124165857,-0.2185039057922243,-0.2715803504905035,-0.6224450051919594,-0.26052516568308387,-0.005395383519558633,0.3718740697942502,0.14805556993047436,0.14805556993047436,-0.9832323400025655,0.09166984970282081,-0.8677625074524336
631181,Finance,120,finance,-0.19300502001911263,-0.21938916273542475,-0.1556885500745969,-0.1842028174847346,-1.2992569104234803,-1.3046240343805615,-0.684039009926683,-0.6848181124165857,1.9355345979901608,1.4261702257185027,-0.23936801093176802,1.2596931653197152,-0.6722394079589278,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,1.3998245889963201,0.09166984970282081,1.0651298154474305
694937,Finance,120,finance,-0.4646836405738754,-0.4840740745974834,-0.5490069923683152,-0.5647106586892622,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,1.1555206551163173,1.3609974588774667,0.7585025319828886,0.9502537854702388,-0.005395383519558633,-0.18247236965059335,-0.05057798972780084,-0.05057798972780084,-0.44938210267869194,0.09166984970282081,-0.23582029164192653
631182,Finance,120,finance,1.1653880827547014,1.1040353965748686,0.23762989221912142,0.196305023719793,0.7901232329442232,0.7745544937553648,-0.6703334836390188,-0.6712439584846163,-0.44050787414862624,-0.4996850344341321,-0.5735157480081279,-0.46641050868090456,-0.6722394079589278,-0.18247236965059335,0.14805556993047436,0.14805556993047436,-1.1527689390547031,0.09166984970282081,-1.3352540227435996
1298649,Finance,120,finance,-0.6005229508512568,-0.6164165305285128,-0.7456662135151744,-0.754964579291526,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,1.3955249452313458,1.2632383086159116,0.6672074503668788,0.9131465742112975,1.3174202084389726,0.3718740697942502,-0.05057798972780084,-0.05057798972780084,0.47276476663152445,0.09166984970282081,0.38743833167846475
616909,Finance,120,finance,0.07867360053565017,0.04529574912663392,0.6309483345128397,0.5768128649243206,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.4525080886543777,-0.5094609494602876,-0.2917479264734683,-0.47660596950742135,-0.005395383519558633,0.09470085007182749,0.14805556993047436,0.14805556993047436,-0.8976506758011542,0.09166984970282081,-0.7218819700580771
692258,Finance,120,finance,1.1653880827547014,1.144325700283258,0.8276075556596989,0.8024628637781682,-1.2763470404304136,-1.2795124840588281,-0.684039009926683,-0.6844354724185034,-0.3985071233784961,-0.4410295442771991,-0.5954337289399508,-0.41506351327187646,-0.6680112302677361,-0.736818809095437,0.14805556993047436,0.14805556993047436,1.9021913231478877,0.09166984970282081,1.9276518276633883
616905,Finance,120,finance,0.8937094621999385,0.8393504847128099,0.4342891133659806,0.38655894432205684,0.7901232329442232,0.7745544937553648,-0.684039009926683,-0.6848181124165857,-0.2245040130451002,-0.23573532872793332,-0.5386818140271943,-0.20073193635499592,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-1.17097237594115,0.09166984970282081,-1.418588868606809
700395,Finance,120,finance,-0.05716570974173123,-0.08704670680439541,-0.35234777122145605,-0.3744567380869984,-1.2900929624262536,-1.2955048303097902,-0.684039009926683,-0.6848181124165857,0.6155110023575013,1.0351336246722824,-0.06990357829685778,0.7157357183388091,-0.005395383519558633,0.09470085007182749,-0.05057798972780084,-0.05057798972780084,-0.42921026687276514,0.09166984970282081,-0.2192462017799436
631183,Finance,120,finance,1.02954877247732,1.1374164178253288,1.024266776806558,1.1254915823754919,-1.294674936424867,-1.2913319802327627,-0.684039009926683,-0.6831516426258306,-0.29650530007960885,-0.29113218054281453,-0.7789866039284723,-0.2468254636131583,-0.6722394079589278,-0.736818809095437,0.14805556993047436,0.14805556993047436,-1.1367999761116234,0.09166984970282081,-1.2711773105993585
